#string_protein_id	preferred_name	protein_size	annotation
204669.Acid345_0346	ABF39351.1	812	annotation not available
204669.Acid345_0347	ABF39352.1	400	annotation not available
204669.Acid345_0348	ABF39353.1	335	annotation not available
204669.Acid345_0349	ABF39354.1	264	annotation not available
204669.Acid345_0350	ABF39355.1	307	annotation not available
204669.Acid345_0351	ABF39356.1	181	annotation not available
204669.Acid345_0352	ABF39357.1	1037	annotation not available
204669.Acid345_0353	ABF39358.1	309	annotation not available
204669.Acid345_0354	ABF39359.1	689	annotation not available
204669.Acid345_0355	ABF39360.1	268	annotation not available
204669.Acid345_0356	ABF39361.1	564	annotation not available
204669.Acid345_0357	ABF39362.1	540	annotation not available
204669.Acid345_0358	ABF39363.1	155	annotation not available
204669.Acid345_0359	ABF39364.1	562	annotation not available
204669.Acid345_0360	ABF39365.1	237	annotation not available
204669.Acid345_0361	ABF39366.1	556	annotation not available
204669.Acid345_0362	ABF39367.1	234	annotation not available
204669.Acid345_0363	ABF39368.1	137	annotation not available
204669.Acid345_0364	ABF39369.1	761	annotation not available
204669.Acid345_0365	ABF39370.1	242	Di-iron-containing protein involved in the repair of iron- sulfur clusters
204669.Acid345_0366	ABF39371.1	437	annotation not available
204669.Acid345_0367	ABF39372.1	240	annotation not available
204669.Acid345_0368	ABF39373.1	816	annotation not available
204669.Acid345_0369	ABF39374.1	855	annotation not available
204669.Acid345_0370	ABF39375.1	805	annotation not available
204669.Acid345_0371	ABF39376.1	805	annotation not available
204669.Acid345_0372	ABF39377.1	236	annotation not available
204669.Acid345_0373	ABF39378.1	662	annotation not available
204669.Acid345_0374	ABF39379.1	471	annotation not available
204669.Acid345_0375	ABF39380.1	494	annotation not available
204669.Acid345_0376	ABF39381.1	834	annotation not available
204669.Acid345_0377	ABF39382.1	454	annotation not available
204669.Acid345_0378	ABF39383.1	66	annotation not available
204669.Acid345_0379	ABF39384.1	881	In the C-terminal section; belongs to the iron-containing alcohol dehydrogenase family
204669.Acid345_0380	ABF39385.1	275	Belongs to the FPG family
204669.Acid345_0381	ABF39386.1	373	annotation not available
204669.Acid345_0382	ABF39387.1	210	annotation not available
204669.Acid345_0383	ABF39388.1	383	annotation not available
204669.Acid345_0384	ABF39389.1	1531	annotation not available
204669.Acid345_0385	ABF39390.1	974	annotation not available
204669.Acid345_0386	ABF39391.1	164	annotation not available
204669.Acid345_0387	Alpha-glucosidase	806	Belongs to the glycosyl hydrolase 31 family. 
204669.Acid345_0388	ABF39393.1	113	annotation not available
204669.Acid345_0389	pyrD	321	Catalyzes the conversion of dihydroorotate to orotate. 
204669.Acid345_0390	ABF39395.1	531	annotation not available
204669.Acid345_0391	serS	432	Catalyzes the attachment of serine to tRNA(Ser). Is also able to aminoacylate tRNA(Sec) with serine, to form the misacylated tRNA L- seryl-tRNA(Sec), which will be further converted into selenocysteinyl- tRNA(Sec)
204669.Acid345_0392	ABF39397.1	121	annotation not available
204669.Acid345_0393	ABF39398.1	230	annotation not available
204669.Acid345_0394	ABF39399.1	116	annotation not available
204669.Acid345_0395	ABF39400.1	1257	annotation not available
204669.Acid345_0396	ABF39401.1	489	annotation not available
204669.Acid345_0397	ABF39402.1	1154	annotation not available
204669.Acid345_0398	ABF39403.1	127	annotation not available
204669.Acid345_0399	ABF39404.1	112	annotation not available
204669.Acid345_0400	ABF39405.1	531	annotation not available
204669.Acid345_0401	ABF39406.1	121	annotation not available
204669.Acid345_0402	ABF39407.1	113	annotation not available
204669.Acid345_0403	ABF39408.1	478	annotation not available
204669.Acid345_0404	ABF39409.1	338	annotation not available
204669.Acid345_0405	ABF39410.1	218	annotation not available
204669.Acid345_0406	ABF39411.1	103	annotation not available
204669.Acid345_0407	ABF39412.1	141	annotation not available
204669.Acid345_0408	ABF39413.1	188	annotation not available
204669.Acid345_0409	ABF39414.1	287	annotation not available
204669.Acid345_0410	ABF39415.1	712	annotation not available
204669.Acid345_0411	ABF39416.1	132	annotation not available
204669.Acid345_0412	ABF39417.1	153	annotation not available
204669.Acid345_0413	ABF39418.1	392	annotation not available
204669.Acid345_0414	ABF39419.1	80	annotation not available
204669.Acid345_0415	ABF39420.1	642	annotation not available
204669.Acid345_0416	ABF39421.1	673	annotation not available
204669.Acid345_0417	ABF39422.1	1167	annotation not available
204669.Acid345_0418	ABF39423.1	807	annotation not available
204669.Acid345_0419	ABF39424.1	394	annotation not available
204669.Acid345_0420	ABF39425.1	317	annotation not available
204669.Acid345_0421	ABF39426.1	266	annotation not available
204669.Acid345_0422	ABF39427.1	240	annotation not available
204669.Acid345_0423	ABF39428.1	1162	annotation not available
204669.Acid345_0424	ABF39429.1	313	annotation not available
204669.Acid345_0425	ABF39430.1	569	annotation not available
204669.Acid345_0426	ABF39431.1	613	annotation not available
204669.Acid345_0427	ABF39432.1	711	annotation not available
204669.Acid345_0428	ABF39433.1	1196	annotation not available
204669.Acid345_0429	ABF39434.1	450	annotation not available
204669.Acid345_0430	ABF39435.1	711	annotation not available
204669.Acid345_0431	ABF39436.1	463	annotation not available
204669.Acid345_0432	ABF39437.1	406	annotation not available
204669.Acid345_0433	ABF39438.1	299	annotation not available
204669.Acid345_0434	ABF39439.1	459	annotation not available
204669.Acid345_0435	ABF39440.1	314	annotation not available
204669.Acid345_0436	ABF39441.1	237	annotation not available
204669.Acid345_0437	ABF39442.1	267	annotation not available
204669.Acid345_0438	ABF39443.1	595	Belongs to the heme-copper respiratory oxidase family. 
204669.Acid345_0439	ABF39444.1	229	annotation not available
204669.Acid345_0440	ABF39445.1	208	annotation not available
204669.Acid345_0441	ABF39446.1	102	annotation not available
204669.Acid345_0442	ABF39447.1	95	annotation not available
204669.Acid345_0443	ABF39448.1	235	annotation not available
204669.Acid345_0444	ABF39449.1	368	annotation not available
204669.Acid345_0445	ABF39450.1	1173	annotation not available
204669.Acid345_0446	ABF39451.1	377	annotation not available
204669.Acid345_0447	ABF39452.1	438	annotation not available
204669.Acid345_0448	ABF39453.1	388	Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family
204669.Acid345_0449	ABF39454.1	1027	Belongs to the resistance-nodulation-cell division (RND) (TC 2.A.6) family
204669.Acid345_0450	Protease	1207	annotation not available
204669.Acid345_0451	Ig-like	770	annotation not available
204669.Acid345_0452	ABF39457.1	478	annotation not available
204669.Acid345_0453	ABF39458.1	210	annotation not available
204669.Acid345_0454	ABF39459.1	816	Belongs to the prokaryotic molybdopterin-containing oxidoreductase family
204669.Acid345_0455	ABF39460.1	729	annotation not available
204669.Acid345_0456	ABF39461.1	282	Necessary for formate dehydrogenase activity. 
204669.Acid345_0457	Porin	531	annotation not available
204669.Acid345_0458	ABF39463.1	172	annotation not available
204669.Acid345_0459	ABF39464.1	1193	annotation not available
204669.Acid345_0460	ABF39465.1	1124	annotation not available
204669.Acid345_0461	ABF39466.1	703	annotation not available
204669.Acid345_0462	ABF39467.1	261	annotation not available
204669.Acid345_0463	ABF39468.1	332	annotation not available
204669.Acid345_0464	ABF39469.1	560	annotation not available
204669.Acid345_0465	ABF39470.1	2772	annotation not available
204669.Acid345_0466	ABF39471.1	1862	annotation not available
204669.Acid345_0467	ABF39472.1	232	Belongs to the P-Pant transferase superfamily. 
204669.Acid345_0468	ABF39473.1	303	annotation not available
204669.Acid345_0469	ABF39474.1	268	annotation not available
204669.Acid345_0470	ABF39475.1	571	annotation not available
204669.Acid345_0471	ABF39476.1	790	annotation not available
204669.Acid345_0472	ABF39477.1	664	annotation not available
204669.Acid345_0473	ABF39478.1	238	annotation not available
204669.Acid345_0474	ABF39479.1	759	annotation not available
204669.Acid345_0475	ABF39480.1	453	annotation not available
204669.Acid345_0476	ABF39481.1	455	annotation not available
204669.Acid345_0477	ABF39482.1	92	annotation not available
204669.Acid345_0478	ABF39483.1	72	annotation not available
204669.Acid345_0479	Ferredoxin	137	annotation not available
204669.Acid345_0480	ABF39485.1	634	Belongs to the heat shock protein 70 family. 
204669.Acid345_0481	ABF39486.1	254	annotation not available
204669.Acid345_0482	HesB/YadR/YfhF	123	Belongs to the HesB/IscA family. 
204669.Acid345_0483	ABF39488.1	128	A scaffold on which IscS assembles Fe-S clusters. It is likely that Fe-S cluster coordination is flexible as the role of this complex is to build and then hand off Fe-S clusters. 
204669.Acid345_0484	iscS	417	Master enzyme that delivers sulfur to a number of partners involved in Fe-S cluster assembly, tRNA modification or cofactor biosynthesis. Catalyzes the removal of elemental sulfur atoms from cysteine to produce alanine. Functions as a sulfur delivery protein for Fe-S cluster synthesis onto IscU, an Fe-S scaffold assembly protein, as well as other S acceptor proteins
204669.Acid345_0485	ABF39490.1	145	annotation not available
204669.Acid345_0486	ABF39491.1	380	annotation not available
204669.Acid345_0487	ABF39492.1	119	annotation not available
204669.Acid345_0488	ABF39493.1	123	annotation not available
204669.Acid345_0489	ABF39494.1	348	annotation not available
204669.Acid345_0490	ABF39495.1	729	annotation not available
204669.Acid345_0491	ABF39496.1	158	annotation not available
204669.Acid345_0492	ABF39497.1	338	annotation not available
204669.Acid345_0493	ABF39498.1	116	annotation not available
204669.Acid345_0494	tsaD	381	Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine. Is involved in the transfer of the threonylcarbamoyl moiety of threonylcarbamoyl-AMP (TC-AMP) to the N6 group of A37, together with TsaE and TsaB. TsaD likely plays a direct catalytic role in this reaction
204669.Acid345_0495	ABF39500.1	436	annotation not available
204669.Acid345_0496	Endonuclease/exonuclease/phosphatase	246	annotation not available
204669.Acid345_0497	ABF39502.1	454	Belongs to the tRNA nucleotidyltransferase/poly(A) polymerase family
204669.Acid345_0498	ABF39503.1	119	annotation not available
204669.Acid345_0499	gatC	108	Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp-tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl- tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp- tRNA(Asn) or phospho-Glu-tRNA(Gln)
204669.Acid345_0500	ABF39505.1	99	annotation not available
204669.Acid345_0501	gatA	480	Allows the formation of correctly charged Gln-tRNA(Gln) through the transamidation of misacylated Glu-tRNA(Gln) in organisms which lack glutaminyl-tRNA synthetase. The reaction takes place in the presence of glutamine and ATP through an activated gamma-phospho-Glu- tRNA(Gln)
204669.Acid345_0502	ABF39507.1	243	annotation not available
204669.Acid345_0503	ABF39508.1	194	annotation not available
204669.Acid345_0504	ABF39509.1	427	annotation not available
204669.Acid345_0505	ABF39510.1	262	annotation not available
204669.Acid345_0506	ABF39511.1	157	annotation not available
204669.Acid345_0507	ABF39512.1	478	annotation not available
204669.Acid345_0508	ABF39513.1	373	annotation not available
204669.Acid345_0509	ABF39514.1	232	annotation not available
204669.Acid345_0510	kdpA	591	Part of the high-affinity ATP-driven potassium transport (or Kdp) system, which catalyzes the hydrolysis of ATP coupled with the electrogenic transport of potassium into the cytoplasm. This subunit binds and transports the potassium across the cytoplasmic membrane. 
204669.Acid345_0511	kdpB	677	Part of the high-affinity ATP-driven potassium transport (or Kdp) system, which catalyzes the hydrolysis of ATP coupled with the electrogenic transport of potassium into the cytoplasm. This subunit is responsible for energy coupling to the transport system. 
204669.Acid345_0512	kdpC	193	Part of the high-affinity ATP-driven potassium transport (or Kdp) system, which catalyzes the hydrolysis of ATP coupled with the electrogenic transport of potassium into the cytoplasm. This subunit acts as a catalytic chaperone that increases the ATP-binding affinity of the ATP-hydrolyzing subunit KdpB by the formation of a transient KdpB/KdpC/ATP ternary complex
204669.Acid345_0513	ABF39518.1	230	annotation not available
204669.Acid345_0514	Alpha-1,2-mannosidase	771	annotation not available
204669.Acid345_0515	ABF39520.1	1147	annotation not available
204669.Acid345_0516	ABF39521.1	184	annotation not available
204669.Acid345_0517	ABF39522.1	143	annotation not available
204669.Acid345_0518	ABF39523.1	230	annotation not available
204669.Acid345_0519	ABF39524.1	498	annotation not available
204669.Acid345_0520	ABF39525.1	751	annotation not available
204669.Acid345_0521	ABF39526.1	114	annotation not available
204669.Acid345_0522	ABF39527.1	121	annotation not available
204669.Acid345_0523	ABF39528.1	151	annotation not available
204669.Acid345_0524	ABF39529.1	89	annotation not available
